"exercise_id","exercise_name","reconciliation_status","legacy_names","legacy_sources"
"ec464c13-8653-4ec4-83b6-0f4ac5855c4a","Remada Curvada Halteres Neutra","unchanged","Remada Curvada Halteres Neutra","docs/prescription/library-curation-v1-catalog-delta.csv"
"ec82da9b-8652-4a1d-a570-8aafdda2c2c9","Agachamento Smith","unchanged","Agachamento Smith","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"ecb7437e-a486-4e23-a816-43f948b5e5c8","Remada Cavalinho Unilateral Pronada","unchanged","Remada Cavalinho Unilateral Pronada","docs/prescription/library-curation-v1-catalog-delta.csv"
"ecdca299-adb9-46e7-bc96-adf9dfff162a","Tríceps Testa Barra Banco 45","unchanged","Tríceps Testa Barra Banco 45","docs/prescription/library-curation-v1-catalog-delta.csv"
"ed0553ab-2073-41b1-92e7-d9856c2daa26","Elevação Frontal Barra","unchanged","Elevação Frontal Barra","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"ed6127ab-bec4-46e3-86ff-749e9391d515","Remada cavalinho","unchanged","Remada cavalinho","docs/prescription/library-curation-v1-catalog-delta.csv"
"ed98f29a-71c5-4708-90ef-6b8485707028","Mobilidade Hiperextensão Lombar","unchanged","Mobilidade Hiperextensão Lombar","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"edaabff8-cd69-4e3c-8658-6a300fd46872","RDL Belt Squat","unchanged","RDL Belt Squat","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"edc403cb-1113-45d7-8b1e-93eb01926e15","Countermovement jump (CMJ)","unchanged","Countermovement jump (CMJ)","docs/prescription/library-curation-v1-catalog-delta.csv"
"edca7177-f6c5-4906-8e21-8ba3d1c84eae","Mobilidade 90/90","unchanged","Mobilidade 90/90","docs/prescription/library-curation-v1-catalog-delta.csv"
"edcc27d7-39ff-40a4-9537-93b5e3f37a40","Goblet squat","unchanged","Goblet squat","docs/prescription/library-curation-v1-catalog-delta.csv"
"edf0f0e9-0ba8-4a65-b90d-a368e6e8296b","Drop (baixo) + Box Jump","new","",""
"ee5bb2b7-7e27-470b-9fd2-9e924b0ebae0","Prancha Alta","unchanged","Prancha Alta","docs/prescription/library-curation-v1-catalog-delta.csv"
"ee88225b-5f2d-48f2-a241-d56beacdf79f","Fisio Punho: extensão de dedos com elástico","unchanged","Fisio Punho: extensão de dedos com elástico","docs/prescription/library-curation-v1-catalog-delta.csv"
"eecbb779-188a-4a82-8b80-ed9af4c1a6eb","Biceps Martelo + Desenvolvimento","new","",""
"eef9a08b-8ea3-45d9-ae15-dace11048bf9","Propulsão Diagonal com mini band","new","",""
"ef3553ff-17bc-4309-83ac-c3173f0256e2","Supino Inclinado Neutro Cross Over Banco 45","unchanged","Supino Inclinado Neutro Cross Over Banco 45","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"ef875bb7-80df-4daf-9b00-1cc56e8ebf12","Mobilidade de Ombro com Bastão/Elástico","unchanged","Mobilidade de Ombro com Bastão/Elástico","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"efde85ec-e714-44b9-928c-8db249f06c04","Extensão de Quadril Banco Romano com Flexão","unchanged","Extensão de Quadril Banco Romano com Flexão","docs/prescription/library-curation-v1-catalog-delta.csv"
"f0406f4a-06ba-4233-8651-51ad93d5bc88","Remada Suspenas","new","",""
"f051cdea-2073-4765-b7ad-bb4b082934e5","Mergulho em banco","unchanged","Mergulho em banco","docs/prescription/library-curation-v1-catalog-delta.csv"
"f0705159-aa86-407c-a27e-170374012831","Remada Cavalinho Máquina Neutra","unchanged","Remada Cavalinho Máquina Neutra","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"f0cf83a8-0bf6-4e3f-aa65-fb7fb7b81aee","Levantamento terra","unchanged","Levantamento terra","docs/prescription/library-curation-v1-catalog-delta.csv"
"f0d967d8-ff18-4881-8c28-aca104bf5ac6","Puxada Pronada Polia","unchanged","Puxada Pronada Polia","docs/prescription/library-curation-v1-catalog-delta.csv"
"f10d42bd-7127-4b92-9220-bea99cd5d1ee","Leg Press Horizontal","unchanged","Leg Press Horizontal","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"f138a64b-e0d8-4945-8dd3-b64dda059da3","Remada Baixa Neutra Unilateral","unchanged","Remada Baixa Neutra Unilateral","docs/prescription/library-curation-v1-catalog-delta.csv"
"f18ce369-a648-4f14-a9c9-b0ed18e75cd7","Salto com Barra Hexagonal S/ contramovimento ( pré plio )","new","",""
"f1dc1f36-8d03-4ff6-ac34-623682e09b69","Elevação Frontal Neutra para Pronada Alternada Sentado","unchanged","Elevação Frontal Neutra para Pronada Alternada Sentado","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"f1fed726-d7ce-4fec-9dcb-9f987df66ca8","Supino Inclinado Barra","unchanged","Supino Inclinado Barra","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"f2210012-5c3a-4e03-b55b-2afee7bdacb0","Leg Press Deitado","unchanged","Leg Press Deitado","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"f22fa86e-fde5-4fe9-b8a0-098ced95239a","Extensão de Quadril em Diagonal Polia","unchanged","Extensão de Quadril em Diagonal Polia","docs/prescription/library-curation-v1-catalog-delta.csv"
"f347f55d-f778-480c-afc8-106198022b6d","SL DB Box Clean","new","",""
"f3ba0904-10e6-4c06-8e5a-32691e8c52c1","Fisio Tendão patelar: isométrico Spanish squat (45s)","unchanged","Fisio Tendão patelar: isométrico Spanish squat (45s)","docs/prescription/library-curation-v1-catalog-delta.csv"
"f3eb6f05-491e-410d-b09d-e29e91edbec9","Fisio Ombro: sleeper stretch","unchanged","Fisio Ombro: sleeper stretch","docs/prescription/library-curation-v1-catalog-delta.csv"
"f42f0dfc-d75e-475f-bacb-ec5f05b321d5","Elevação Frontal Neutra Alternada Sentado","unchanged","Elevação Frontal Neutra Alternada Sentado","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"f42f4b07-35f7-4deb-872e-3f1987a3dc89","Rosca Martelo Halteres","unchanged","Rosca Martelo Halteres","docs/prescription/library-curation-v1-catalog-delta.csv"
"f4558c21-4ace-4c19-834c-9deafaab7fef","Rosca Inclinada Polia Barra","unchanged","Rosca Inclinada Polia Barra","docs/prescription/library-curation-v1-catalog-delta.csv"
"f5340b40-627b-45d2-9eae-c9cd3c098d86","Perdigueiro 4 apoios (suspenso)","unchanged","Perdigueiro 4 apoios (suspenso)","docs/prescription/library-curation-v1-catalog-delta.csv"
"f5929365-dc60-4617-a45d-c27500404748","Supino Reto Solo","unchanged","Supino Reto Solo","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"f65e178d-2fb9-467d-8ec7-153df01be7bb","Desenvolvimento Halteres Sentado","unchanged","Desenvolvimento Halteres Sentado","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"f6691114-2900-44af-909e-e966957f1372","Perdigueiro Alternado","unchanged","Perdigueiro Alternado","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"f6907426-e6ec-4ceb-8e98-87cb733bc841","Hanging knee raise","unchanged","Hanging knee raise","docs/prescription/library-curation-v1-catalog-delta.csv"
"f6b33aae-c260-4759-b01c-ce85a045b9ab","Biset Tríceps Testa + Supino Fechado Barra","unchanged","Biset Tríceps Testa + Supino Fechado Barra","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"f6f1683c-2e7c-4e75-b268-89803b22e6ac","Agachamento Livre com Banco","unchanged","Agachamento Livre com Banco","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"f7503557-0c4c-4417-b6e0-594b6cc30dbf","Elevação Frontal Polia Corda","unchanged","Elevação Frontal Polia Corda","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"f7aa9696-c084-47f4-bb2a-4f6878cbd2a4","Remada Polia Média Barra","unchanged","Remada Polia Média Barra","docs/prescription/library-curation-v1-catalog-delta.csv"
"f7ba7031-85e7-4ed6-a68b-c9497ba6f5b6","Prancha Alta Passando Halter","unchanged","Prancha Alta Passando Halter","docs/prescription/library-curation-v1-catalog-delta.csv"
"f85f0d88-fd73-474b-83ac-7b0c2b376ebf","Leg Press Unilateral Placas Separadas","unchanged","Leg Press Unilateral Placas Separadas","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"f8c61424-6e4d-4fc7-bd1a-3dd381ee43d3","Remada Polia Alta Unilateral","unchanged","Remada Polia Alta Unilateral","docs/prescription/library-curation-v1-catalog-delta.csv"
"f92713c4-e9fa-4048-96e6-286f9b53455b","Mobilidade Torácica Rotação","unchanged","Mobilidade Torácica Rotação","docs/prescription/library-curation-v1-catalog-delta.csv"
"f92c050a-f660-419a-88b2-d3cb91e5dd85","Kettlebell clean","unchanged","Kettlebell clean","docs/prescription/library-curation-v1-catalog-delta.csv"
"f97ce807-f666-4763-bc5f-70f491c215ec","Serrote Banco","unchanged","Serrote Banco","docs/prescription/library-curation-v1-catalog-delta.csv"
"f9b158a0-ac31-488b-9b5d-c042c51a22e2","Salto horizontal reativo (broad jump rebote)","unchanged","Salto horizontal reativo (broad jump rebote)","docs/prescription/library-curation-v1-catalog-delta.csv"
"fa020cd6-704f-41e0-83eb-23ef18783a74","Liberação de adutores no foam roll","unchanged","Liberação de adutores no foam roll","docs/prescription/library-curation-v1-catalog-delta.csv"
"fa532cec-fd1b-440e-b42e-6d2c0f6ae3fb","Levantamento Terra Sumô Landmine","unchanged","Levantamento Terra Sumô Landmine","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"fa93026d-104b-4ce7-9ce2-8bd58fd6b57f","Rotação Tronco Polia Baixa","new","",""
"faa0a8a1-a84f-42f9-b234-8286d1c46912","Agachamento Frontal Com 2 Halteres","unchanged","Agachamento Frontal Com 2 Halteres","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"faa1019a-2bd5-411b-853a-e8ed2e49e996","Wall ankling (tornozelo na parede)","unchanged","Wall ankling (tornozelo na parede)","docs/prescription/library-curation-v1-catalog-delta.csv"
"faf12cde-1543-492d-9746-bf5bb6e4e35f","Airplane (avião - quadril)","unchanged","Airplane (avião - quadril)","docs/prescription/library-curation-v1-catalog-delta.csv"
"fb2ba2b0-82b0-4c48-a8c6-f736ccadcec1","Manguito Externo em Diagonal","unchanged","Manguito Externo em Diagonal","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"fb5c8403-d675-4928-8d39-cec23fc7054b","Abdução de Quadril Polia","unchanged","Abdução de Quadril Polia","docs/prescription/library-curation-v1-catalog-delta.csv"
"fc025e5f-41e3-41df-8dc7-0d2507f26f17","Stiff Smith","unchanged","Stiff Smith","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"fc064b37-3ef2-4dcd-baaa-e1272d67cc23","Snatch (arranco) com barra","unchanged","Snatch (arranco) com barra","docs/prescription/library-curation-v1-catalog-delta.csv"
"fc70d297-3dab-42dc-8017-eca87ec3c622","Abdominal Canoa","unchanged","Abdominal Canoa","docs/prescription/library-curation-v1-catalog-delta.csv"
"fc740c2a-3afc-4cdb-a361-d78fac243ee7","Mobilidade de Quadril Lateral","unchanged","Mobilidade de Quadril Lateral","docs/prescription/library-curation-v1-catalog-delta.csv"
"fc958ce0-b6b5-4a54-bd3d-74b8828a56e2","Extensora Completa + Parcial Embaixo","unchanged","Extensora Completa + Parcial Embaixo","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"fce1dba8-86af-4d27-bafc-18afa8692769","Barra Fixa Supinada","unchanged","Barra Fixa Supinada","docs/prescription/library-curation-v1-catalog-delta.csv"
"fce5642a-088d-40e1-9779-0956e9ed0f99","Prancha Alta com Flexão de Quadril e Joelho na Bola","unchanged","Prancha Alta com Flexão de Quadril e Joelho na Bola","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"fd207a91-506b-466d-8d6c-d905e97e690a","Flexão de Punho na Barra Fixa ou Antebraço na Barra Fixa","unchanged","Flexão de Punho na Barra Fixa ou Antebraço na Barra Fixa","docs/prescription/library-curation-v1-catalog-delta.csv"
"fd346ad6-7a30-4e31-b167-9c9ab3f478c0","Perdigueiro Invertido Alternado","unchanged","Perdigueiro Invertido Alternado","docs/prescription/library-curation-v1-catalog-delta.csv"
"fd6071fb-701b-4d09-afb2-fa7ba8fc5e24","Biset Rosca Direta Polia + Rosca Invertida Polia","unchanged","Biset Rosca Direta Polia + Rosca Invertida Polia","docs/prescription/library-curation-v1-catalog-delta.csv"
"fdab544b-3538-4dda-8a80-c438556da597","Extensora Parcial + Completa Crescente","unchanged","Extensora Parcial + Completa Crescente","docs/prescription/library-curation-v1-consolidated-manifest.csv"
"fdbbc862-e887-404f-ab17-ffd7301cf713","Drop Jump Bilateral ( plio )","new","",""
"fe17cc30-418b-4708-adf6-b8d9cefcdadc","Triple extension drill (tríplice extensão)","unchanged","Triple extension drill (tríplice extensão)","docs/prescription/library-curation-v1-catalog-delta.csv"
"fe4225a3-0ba4-404f-8807-ba61915c45c6","Fisio Joelho: cadeira extensora lenta (HSR)","unchanged","Fisio Joelho: cadeira extensora lenta (HSR)","docs/prescription/library-curation-v1-catalog-delta.csv"
"fe8cf9a6-8f14-4567-b36c-7ede072624af","Liberação torácica no foam roll","unchanged","Liberação torácica no foam roll","docs/prescription/library-curation-v1-catalog-delta.csv"
"fee75457-aeea-4070-8b1c-de33d8f0f0fe","Tríceps Inverso Polia","unchanged","Tríceps Inverso Polia","docs/prescription/library-curation-v1-catalog-delta.csv"
"ffbf282d-91d7-44fb-b4fe-7775256eca1f","Rack Pulls","unchanged","Rack Pulls","docs/prescription/library-curation-v1-consolidated-manifest.csv"
